task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Humanoid-v5,SAC,PPO,t-test,0.01,1.0,30,0.776,0.013184233007649704
Humanoid-v5,SAC,PPO,Welch t-test,0.01,1.0,30,0.763,0.013447341744746431
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,1.0,30,0.811,0.012380589646701
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,1.0,30,0.806,0.012504559168559281
Humanoid-v5,SAC,PPO,bootstrap,0.01,1.0,30,0.798,0.01269629867323544
Humanoid-v5,SAC,PPO,permutation,0.01,1.0,30,0.778,0.013142145943490354
Humanoid-v5,SAC,PPO,t-test,0.01,2.0,2,0.103,0.009612023720320296
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2.0,2,0.034,0.005730968504537431
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2.0,2,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2.0,2,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.01,2.0,2,0.781,0.013078187947877183
Humanoid-v5,SAC,PPO,permutation,0.01,2.0,2,0.753,0.013637851736985557
Humanoid-v5,SAC,PPO,t-test,0.01,2.0,3,0.221,0.013120937466507492
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2.0,3,0.068,0.007960904471226871
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2.0,3,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2.0,3,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.01,2.0,3,0.676,0.014799459449588015
Humanoid-v5,SAC,PPO,permutation,0.01,2.0,3,0.582,0.015597307459943206
Humanoid-v5,SAC,PPO,t-test,0.01,2.0,5,0.424,0.01562766777225572
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2.0,5,0.236,0.013427732496590778
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2.0,5,0.459,0.015758140753274162
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2.0,5,0.562,0.01568935945155187
Humanoid-v5,SAC,PPO,bootstrap,0.01,2.0,5,0.697,0.014532412050310162
Humanoid-v5,SAC,PPO,permutation,0.01,2.0,5,0.497,0.01581110369329099
Humanoid-v5,SAC,PPO,t-test,0.01,2.0,10,0.839,0.011622349160131098
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2.0,10,0.751,0.013674757767507255
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2.0,10,0.761,0.01348625225924534
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2.0,10,0.793,0.012812142677944232
Humanoid-v5,SAC,PPO,bootstrap,0.01,2.0,10,0.946,0.0071473071852271785
Humanoid-v5,SAC,PPO,permutation,0.01,2.0,10,0.838,0.011651437679531227
Humanoid-v5,SAC,PPO,t-test,0.01,2.0,20,0.999,0.0009994998749374613
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2.0,20,0.999,0.0009994998749374613
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2.0,20,0.99,0.003146426544510456
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2.0,20,0.99,0.003146426544510456
Humanoid-v5,SAC,PPO,bootstrap,0.01,2.0,20,0.999,0.0009994998749374613
Humanoid-v5,SAC,PPO,permutation,0.01,2.0,20,1.0,0.0
Humanoid-v5,SAC,PPO,t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2.0,30,0.998,0.0014127986409959495
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2.0,30,0.999,0.0009994998749374613
Humanoid-v5,SAC,PPO,bootstrap,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,permutation,0.01,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,t-test,0.05,0.5,2,0.149,0.01126050620531777
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,0.5,2,0.084,0.008771772910877254
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,0.5,2,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.05,0.5,2,0.518,0.01580113919943749
Humanoid-v5,TD3,DDPG,permutation,0.05,0.5,2,0.515,0.01580427157448264
Humanoid-v5,TD3,DDPG,t-test,0.05,0.5,3,0.157,0.01150439046625244
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,0.5,3,0.113,0.01001154333756789
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,0.5,3,0.199,0.012625331678811452
Humanoid-v5,TD3,DDPG,bootstrap,0.05,0.5,3,0.418,0.015597307459943206
Humanoid-v5,TD3,DDPG,permutation,0.05,0.5,3,0.282,0.014229406171727617
Humanoid-v5,TD3,DDPG,t-test,0.05,0.5,5,0.175,0.012015614840697915
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,0.5,5,0.159,0.011563693181678594
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,5,0.059,0.007451107300260815
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,0.5,5,0.097,0.00935900635751467
Humanoid-v5,TD3,DDPG,bootstrap,0.05,0.5,5,0.355,0.015131919904625453
Humanoid-v5,TD3,DDPG,permutation,0.05,0.5,5,0.251,0.013711272734505722
Humanoid-v5,TD3,DDPG,t-test,0.05,0.5,10,0.24,0.013505554412907307
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,0.5,10,0.222,0.013142145943490356
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,10,0.131,0.010669536072388528
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,0.5,10,0.154,0.011414201680362931
Humanoid-v5,TD3,DDPG,bootstrap,0.05,0.5,10,0.338,0.014958475858188226
Humanoid-v5,TD3,DDPG,permutation,0.05,0.5,10,0.251,0.013711272734505722
Humanoid-v5,TD3,DDPG,t-test,0.05,0.5,20,0.37,0.015267612779999367
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,0.5,20,0.38,0.015349267083479915
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,20,0.254,0.013765318739498916
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,0.5,20,0.252,0.013729384545565033
Humanoid-v5,TD3,DDPG,bootstrap,0.05,0.5,20,0.454,0.015744332313566048
Humanoid-v5,TD3,DDPG,permutation,0.05,0.5,20,0.395,0.015458816254810716
Humanoid-v5,TD3,DDPG,t-test,0.05,0.5,30,0.5,0.015811388300841896
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,0.5,30,0.517,0.01580224667571039
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,30,0.341,0.01499063040702425
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,0.5,30,0.354,0.015122301412152848
Humanoid-v5,TD3,DDPG,bootstrap,0.05,0.5,30,0.547,0.015741378592740853
Humanoid-v5,TD3,DDPG,permutation,0.05,0.5,30,0.531,0.01578096955196353
Humanoid-v5,TD3,DDPG,t-test,0.05,1.0,2,0.244,0.013581752464244074
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,1.0,2,0.149,0.01126050620531777
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,1.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.05,1.0,2,0.662,0.014958475858188226
Humanoid-v5,TD3,DDPG,permutation,0.05,1.0,2,0.653,0.01505293991218991
Humanoid-v5,TD3,DDPG,t-test,0.05,1.0,3,0.314,0.01467664811869522
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,1.0,3,0.233,0.013368283360252356
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,1.0,3,0.199,0.012625331678811452
Humanoid-v5,TD3,DDPG,bootstrap,0.05,1.0,3,0.576,0.015627667772255716
Humanoid-v5,TD3,DDPG,permutation,0.05,1.0,3,0.475,0.015791611697353755
Humanoid-v5,TD3,DDPG,t-test,0.05,1.0,5,0.424,0.01562766777225572
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,1.0,5,0.376,0.015317441039547044
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,5,0.105,0.009694070352540258
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,1.0,5,0.133,0.010738295954200556
Humanoid-v5,TD3,DDPG,bootstrap,0.05,1.0,5,0.592,0.015541428505771277
Humanoid-v5,TD3,DDPG,permutation,0.05,1.0,5,0.455,0.015747221977225064
Humanoid-v5,TD3,DDPG,t-test,0.05,1.0,10,0.649,0.015093011627902497
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,1.0,10,0.656,0.015022117027902558
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,10,0.238,0.01346684818359515
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,1.0,10,0.242,0.013543854695026818
Humanoid-v5,TD3,DDPG,bootstrap,0.05,1.0,10,0.712,0.014319776534569246
Humanoid-v5,TD3,DDPG,permutation,0.05,1.0,10,0.658,0.01500119995200384
Humanoid-v5,TD3,DDPG,t-test,0.05,1.0,20,0.858,0.011037934589405756
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,1.0,20,0.864,0.010839926199010766
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,20,0.437,0.01568537535413163
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,1.0,20,0.396,0.01546557467409472
Humanoid-v5,TD3,DDPG,bootstrap,0.05,1.0,20,0.881,0.010239091756596383
Humanoid-v5,TD3,DDPG,permutation,0.05,1.0,20,0.869,0.010669536072388528
Humanoid-v5,TD3,DDPG,t-test,0.05,1.0,30,0.96,0.00619677335393187
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,1.0,30,0.963,0.005969170796685251
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,30,0.53,0.015782902141241326
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,1.0,30,0.565,0.015677212762477903
Humanoid-v5,TD3,DDPG,bootstrap,0.05,1.0,30,0.969,0.005480784615363026
Humanoid-v5,TD3,DDPG,permutation,0.05,1.0,30,0.969,0.005480784615363026
Humanoid-v5,TD3,DDPG,t-test,0.05,2.0,2,0.424,0.01562766777225572
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2.0,2,0.237,0.013447341744746431
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2.0,2,0.808,0.01245536029185828
Humanoid-v5,TD3,DDPG,permutation,0.05,2.0,2,0.826,0.011988494484296184
Humanoid-v5,TD3,DDPG,t-test,0.05,2.0,3,0.63,0.015267612779999367
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2.0,3,0.542,0.015755506973753653
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,3,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2.0,3,0.255,0.013783141876945184
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2.0,3,0.845,0.011444430960078356
Humanoid-v5,TD3,DDPG,permutation,0.05,2.0,3,0.718,0.014229406171727618
Humanoid-v5,TD3,DDPG,t-test,0.05,2.0,5,0.831,0.011850696182081458
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2.0,5,0.805,0.012528966437819202
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,5,0.128,0.010564847372300274
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2.0,5,0.182,0.012201475320632338
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2.0,5,0.901,0.009444522221901962
Humanoid-v5,TD3,DDPG,permutation,0.05,2.0,5,0.835,0.011737759581794136
Humanoid-v5,TD3,DDPG,t-test,0.05,2.0,10,0.971,0.005306505441436956
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2.0,10,0.961,0.006122009474020767
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,10,0.346,0.015042739112276061
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2.0,10,0.37,0.015267612779999367
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2.0,10,0.975,0.004937104414532877
Humanoid-v5,TD3,DDPG,permutation,0.05,2.0,10,0.957,0.006414904519944161
Humanoid-v5,TD3,DDPG,t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,20,0.601,0.015485444778888335
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2.0,20,0.622,0.015333492752794452
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2.0,20,1.0,0.0
Humanoid-v5,TD3,DDPG,permutation,0.05,2.0,20,1.0,0.0
Humanoid-v5,TD3,DDPG,t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,30,0.756,0.013581752464244074
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2.0,30,0.773,0.013246546719805883
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,permutation,0.05,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,t-test,0.01,0.5,2,0.096,0.009315793041926168
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,0.5,2,0.036,0.005891010100144117
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.01,0.5,2,0.493,0.015809838708854686
Humanoid-v5,TD3,DDPG,permutation,0.01,0.5,2,0.496,0.01581088232832058
Humanoid-v5,TD3,DDPG,t-test,0.01,0.5,3,0.079,0.008529888627643388
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,0.5,3,0.036,0.005891010100144117
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.01,0.5,3,0.336,0.014936666294725875
Humanoid-v5,TD3,DDPG,permutation,0.01,0.5,3,0.245,0.013600551459407815
Humanoid-v5,TD3,DDPG,t-test,0.01,0.5,5,0.078,0.008480330182251162
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,0.5,5,0.047,0.006692607862410586
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,5,0.028,0.005216895628628198
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,0.5,5,0.049,0.006826346021115542
Humanoid-v5,TD3,DDPG,bootstrap,0.01,0.5,5,0.235,0.013408019988051927
Humanoid-v5,TD3,DDPG,permutation,0.01,0.5,5,0.132,0.010704017937204702
Humanoid-v5,TD3,DDPG,t-test,0.01,0.5,10,0.087,0.00891240708226459
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,0.5,10,0.078,0.008480330182251162
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,10,0.032,0.005565608681896348
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,0.5,10,0.06,0.007509993342207435
Humanoid-v5,TD3,DDPG,bootstrap,0.01,0.5,10,0.224,0.013184233007649706
Humanoid-v5,TD3,DDPG,permutation,0.01,0.5,10,0.124,0.010422283818818216
Humanoid-v5,TD3,DDPG,t-test,0.01,0.5,20,0.173,0.011961229033840962
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,0.5,20,0.171,0.011906258858264422
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,20,0.084,0.008771772910877254
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,0.5,20,0.104,0.009653186002558949
Humanoid-v5,TD3,DDPG,bootstrap,0.01,0.5,20,0.297,0.014449602070645405
Humanoid-v5,TD3,DDPG,permutation,0.01,0.5,20,0.217,0.013034991369387246
Humanoid-v5,TD3,DDPG,t-test,0.01,0.5,30,0.294,0.014407081592050487
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,0.5,30,0.268,0.014006284303840188
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,30,0.168,0.011822690049223147
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,0.5,30,0.163,0.011680368144883106
Humanoid-v5,TD3,DDPG,bootstrap,0.01,0.5,30,0.367,0.015241751867813621
Humanoid-v5,TD3,DDPG,permutation,0.01,0.5,30,0.293,0.014392741226048637
Humanoid-v5,TD3,DDPG,t-test,0.01,1.0,2,0.121,0.010313049985334114
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,1.0,2,0.052,0.007021111023192838
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,1.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.01,1.0,2,0.675,0.014811313243598623
Humanoid-v5,TD3,DDPG,permutation,0.01,1.0,2,0.648,0.015102847413650183
Humanoid-v5,TD3,DDPG,t-test,0.01,1.0,3,0.157,0.01150439046625244
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,1.0,3,0.094,0.009228434320078352
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,1.0,3,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.01,1.0,3,0.496,0.01581088232832058
Humanoid-v5,TD3,DDPG,permutation,0.01,1.0,3,0.434,0.015673034167001616
Humanoid-v5,TD3,DDPG,t-test,0.01,1.0,5,0.247,0.013637851736985557
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,1.0,5,0.184,0.012253326079069307
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,1.0,5,0.045,0.0065555320150236475
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,1.0,5,0.066,0.007851369307324678
Humanoid-v5,TD3,DDPG,bootstrap,0.01,1.0,5,0.466,0.01577479001445027
Humanoid-v5,TD3,DDPG,permutation,0.01,1.0,5,0.288,0.014319776534569246
Humanoid-v5,TD3,DDPG,t-test,0.01,1.0,10,0.407,0.015535475531827147
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,1.0,10,0.37,0.015267612779999367
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,1.0,10,0.058,0.007391616873188166
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,1.0,10,0.101,0.009528850927577786
Humanoid-v5,TD3,DDPG,bootstrap,0.01,1.0,10,0.56,0.015697133496278867
Humanoid-v5,TD3,DDPG,permutation,0.01,1.0,10,0.482,0.01580113919943749
Humanoid-v5,TD3,DDPG,t-test,0.01,1.0,20,0.735,0.013956181426163821
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,1.0,20,0.731,0.014022802858202064
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,1.0,20,0.206,0.0127892142057282
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,1.0,20,0.22,0.013099618315050252
Humanoid-v5,TD3,DDPG,bootstrap,0.01,1.0,20,0.766,0.013388203763014663
Humanoid-v5,TD3,DDPG,permutation,0.01,1.0,20,0.754,0.013619251080731275
Humanoid-v5,TD3,DDPG,t-test,0.01,1.0,30,0.89,0.009894442884771228
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,1.0,30,0.887,0.010011543337567888
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,1.0,30,0.32,0.014751271131668619
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,1.0,30,0.325,0.014811313243598625
Humanoid-v5,TD3,DDPG,bootstrap,0.01,1.0,30,0.88,0.010276186062932104
Humanoid-v5,TD3,DDPG,permutation,0.01,1.0,30,0.896,0.009653186002558947
Humanoid-v5,TD3,DDPG,t-test,0.01,2.0,2,0.203,0.012719709116170857
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2.0,2,0.095,0.00927227048785787
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2.0,2,0.836,0.011709141727727102
Humanoid-v5,TD3,DDPG,permutation,0.01,2.0,2,0.837,0.011680368144883107
Humanoid-v5,TD3,DDPG,t-test,0.01,2.0,3,0.354,0.015122301412152848
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2.0,3,0.205,0.0127661662216971
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2.0,3,0.0,0.0
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2.0,3,0.78,0.01309961831505025
Humanoid-v5,TD3,DDPG,permutation,0.01,2.0,3,0.633,0.015241751867813621
Humanoid-v5,TD3,DDPG,t-test,0.01,2.0,5,0.6,0.015491933384829668
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2.0,5,0.496,0.01581088232832058
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2.0,5,0.057,0.007331507348424334
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2.0,5,0.094,0.009228434320078352
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2.0,5,0.844,0.011474493452871897
Humanoid-v5,TD3,DDPG,permutation,0.01,2.0,5,0.62,0.015349267083479915
Humanoid-v5,TD3,DDPG,t-test,0.01,2.0,10,0.885,0.010088359628799917
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2.0,10,0.891,0.009854897259738428
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2.0,10,0.107,0.009775019181566858
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2.0,10,0.17,0.011878552100319299
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2.0,10,0.914,0.008865889690267975
Humanoid-v5,TD3,DDPG,permutation,0.01,2.0,10,0.914,0.008865889690267975
Humanoid-v5,TD3,DDPG,t-test,0.01,2.0,20,0.996,0.0019959959919799443
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2.0,20,0.997,0.0017294507798720387
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2.0,20,0.343,0.015011695440555674
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2.0,20,0.383,0.015372410351015223
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2.0,20,0.998,0.0014127986409959495
Humanoid-v5,TD3,DDPG,permutation,0.01,2.0,20,0.997,0.0017294507798720387
Humanoid-v5,TD3,DDPG,t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2.0,30,0.567,0.015668790636165896
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2.0,30,0.584,0.015586660963785668
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2.0,30,1.0,0.0
Humanoid-v5,TD3,DDPG,permutation,0.01,2.0,30,1.0,0.0
Humanoid-v5,TD3,PPO,t-test,0.05,0.5,2,0.111,0.00993373041711924
Humanoid-v5,TD3,PPO,Welch t-test,0.05,0.5,2,0.058,0.007391616873188166
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,0.5,2,0.0,0.0
Humanoid-v5,TD3,PPO,bootstrap,0.05,0.5,2,0.465,0.01577260282895629
Humanoid-v5,TD3,PPO,permutation,0.05,0.5,2,0.465,0.01577260282895629
Humanoid-v5,TD3,PPO,t-test,0.05,0.5,3,0.117,0.010164201887015036
Humanoid-v5,TD3,PPO,Welch t-test,0.05,0.5,3,0.091,0.009094998625618368
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,0.5,3,0.109,0.00985489725973843
Humanoid-v5,TD3,PPO,bootstrap,0.05,0.5,3,0.339,0.014969268519202935
Humanoid-v5,TD3,PPO,permutation,0.05,0.5,3,0.214,0.012969348480166612
Humanoid-v5,TD3,PPO,t-test,0.05,0.5,5,0.204,0.01274299807737567
Humanoid-v5,TD3,PPO,Welch t-test,0.05,0.5,5,0.173,0.011961229033840962
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,0.5,5,0.032,0.005565608681896348
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,0.5,5,0.047,0.006692607862410586
Humanoid-v5,TD3,PPO,bootstrap,0.05,0.5,5,0.292,0.014378317008607092
Humanoid-v5,TD3,PPO,permutation,0.05,0.5,5,0.216,0.013013224043256921
Humanoid-v5,TD3,PPO,t-test,0.05,0.5,10,0.264,0.013939296969359681
Humanoid-v5,TD3,PPO,Welch t-test,0.05,0.5,10,0.255,0.013783141876945184
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,0.5,10,0.049,0.006826346021115542
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,0.5,10,0.057,0.007331507348424334
Humanoid-v5,TD3,PPO,bootstrap,0.05,0.5,10,0.304,0.014545927265045703
Humanoid-v5,TD3,PPO,permutation,0.05,0.5,10,0.276,0.014135911714495106
Humanoid-v5,TD3,PPO,t-test,0.05,0.5,20,0.4,0.015491933384829668
Humanoid-v5,TD3,PPO,Welch t-test,0.05,0.5,20,0.396,0.01546557467409472
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,0.5,20,0.066,0.007851369307324678
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,0.5,20,0.058,0.007391616873188166
Humanoid-v5,TD3,PPO,bootstrap,0.05,0.5,20,0.386,0.015394934231752989
Humanoid-v5,TD3,PPO,permutation,0.05,0.5,20,0.423,0.015622771841129857
Humanoid-v5,TD3,PPO,t-test,0.05,0.5,30,0.511,0.015807561481771943
Humanoid-v5,TD3,PPO,Welch t-test,0.05,0.5,30,0.477,0.01579465099329517
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,0.5,30,0.046,0.006624499981130651
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,0.5,30,0.056,0.007270763371201128
Humanoid-v5,TD3,PPO,bootstrap,0.05,0.5,30,0.516,0.015803290796539814
Humanoid-v5,TD3,PPO,permutation,0.05,0.5,30,0.5,0.015811388300841896
Humanoid-v5,TD3,PPO,t-test,0.05,1.0,2,0.136,0.010839926199010766
Humanoid-v5,TD3,PPO,Welch t-test,0.05,1.0,2,0.081,0.008627803892068943
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,1.0,2,0.0,0.0
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,1.0,2,0.0,0.0
Humanoid-v5,TD3,PPO,bootstrap,0.05,1.0,2,0.594,0.015529455882290275
Humanoid-v5,TD3,PPO,permutation,0.05,1.0,2,0.538,0.015765658882520576
Humanoid-v5,TD3,PPO,t-test,0.05,1.0,3,0.249,0.013674757767507255
